./asio_kcp_client/asio_kcp_client 120.26.200.117 33333 500 2>/dev/null
64  95  235 202 216 165 155 143 112 91  max: 235  average 10: 147  average total: 147 0KB/s(in)
16:23.51 61 60  57  56  58  58  51  62  60  107 max: 107  average 10: 63  average total: 63
16:23.52 74 61  62  60  62  61  59  59  56  55  max: 74  average 10: 60  average total: 60 9.9KB/s(in)
16:23.52 55 84  74  54  59  75  63  96  181 207 max: 207  average 10: 94  average total: 94
16:23.53 157    112 128 100 134 87  69  89  94  81  max: 157  average 10: 105  average total: 105
16:23.53 78 115 114 63  105 95  97  57  105 90  max: 115  average 10: 91  average total: 91
16:23.54 94 68  84  92  97  69  136 85  68  76  max: 136  average 10: 86  average total: 86
16:23.54 84 216 165 120 108 70  74  79  82  65  max: 216  average 10: 106  average total: 106
16:23.55 91 87  97  66  126 75  79  224 173 231 max: 231  average 10: 124  average total: 124
16:23.55 181    182 132 114 106 224 173 127 133 90  max: 224  average 10: 146  average total: 146
16:23.56 56 64  72  78  53  66  55  63  55  62  max: 78  average 10: 62  average total: 62
16:23.56 57 56  56  56  55  58  56  56  66  56  max: 66  average 10: 57  average total: 57
16:23.57 62 63  49  61  69  172 122 71  61  61  max: 172  average 10: 79  average total: 79
16:23.57 63 66  53  52  225 216 215 174 170 218 max: 225  average 10: 145  average total: 145
16:23.58 167    116 66  68  56  60  147 106 83  67  max: 167  average 10: 93  average total: 93
16:23.58 69 140 109 98  57  92  63  72  64  94  max: 140  average 10: 85  average total: 85
16:23.59 77 120 69  76  79  101 95  86  83  72  max: 120  average 10: 85  average total: 85
16:23.59 118    168 173 142 176 259 217 215 237 187 max: 259  average 10: 189  average total: 189
16:24.0 231 181 166 170 119 162 111 61  81  94  max: 231  average 10: 137  average total: 137
16:24.0 182 196 145 95  78  115 68  173 265 215 max: 265  average 10: 153  average total: 153
16:24.1 200 174 125 127 76  65  57  57  58  57  max: 200  average 10: 99  average total: 99
16:24.1 56  58  148 107 107 72  56  55  52  51  max: 148  average 10: 76  average total: 76
16:24.2 52  67  61  62  63  51  60  61  57  55  max: 67  average 10: 58  average total: 58 9.8KB/s(in)
16:24.2 54  53  66  65  65  59  65  68  63  59  max: 68  average 10: 61  average total: 61
16:24.3 116 65  59  73  110 180 181 131 113 110 max: 181  average 10: 113  average total: 113
16:24.3 70  105 69  75  226 209 198 256 205 174 max: 256  average 10: 158  average total: 158
16:24.4 187 173 246 239 222 171 158 108 112 72  max: 246  average 10: 168  average total: 168
16:24.4 176 180 129 127 89  63  85  69  67  81  max: 180  average 10: 106  average total: 106
16:24.5 327 328 284 258 270 232 216 183 151 114 max: 328  average 10: 236  average total: 236
16:24.5 70  59  171 173 215 164 113 72  59  177 max: 215  average 10: 127  average total: 127
16:24.6 179 176 190 140 92  65  73  311 306 255 max: 311  average 10: 178  average total: 178
16:24.6 204 190 140 129 96  217 166 124 105 73  max: 217  average 10: 144  average total: 144
16:24.7 53  54  62  69  62  159 108 147 97  65  max: 159  average 10: 87  average total: 87
16:24.7 166 116 65  96  388 337 318 317 277 228 max: 388  average 10: 230  average total: 230
16:24.8 223 180 157 113 80  79  78  75  67  67  max: 223  average 10: 111  average total: 111
16:24.8 67  69  108 109 151 163 231 181 165 146 max: 231  average 10: 139  average total: 139
16:24.9 142 92  91  70  75  98  58  76  72  104 max: 142  average 10: 87  average total: 87
16:24.9 65  183 165 120 91  170 220 198 157 127 max: 220  average 10: 149  average total: 149
16:24.10 110    66  55  56  138 132 92  63  62  52  max: 138  average 10: 82  average total: 82
16:24.10 61 60  50  94  90  61  59  65  55  55  max: 94  average 10: 65  average total: 65
16:24.11 56 55  55  55  56  137 106 103 66  49  max: 137  average 10: 73  average total: 73
16:24.11 59 50  123 92  58  59  59  58  112 103 max: 123  average 10: 77  average total: 77
16:24.12 72 62  51  61  61  64  71  61  56  55  max: 72  average 10: 61  average total: 61 9.8KB/s(in)
16:24.12 54 54  54  62  180 130 179 128 119 102 max: 180  average 10: 106  average total: 106
16:24.13 74 105 71  91  193 231 180 214 180 185 max: 231  average 10: 152  average total: 152
16:24.13 135    84  90  79  68  75  174 186 135 111 max: 186  average 10: 113  average total: 113
16:24.14 185    134 83  63  78  59  96  56  79  62  max: 185  average 10: 89  average total: 89
16:24.14 97 57  91  62  94  97  59  77  98  61  max: 98  average 10: 79  average total: 79
16:24.15 60 75  53  52  181 161 121 91  59  62  max: 181  average 10: 91  average total: 91
16:24.15 62 62  58  55  55  149 117 105 74  55  max: 149  average 10: 79  average total: 79
16:24.16 63 67  62  58  58  57  63  59  128 138 max: 138  average 10: 75  average total: 75
16:24.16 145    99  115 65  53  62  52  72  66  62  max: 145  average 10: 79  average total: 79
16:24.17 60 66  59  56  56  55  117 120 78  65  max: 120  average 10: 73  average total: 73
16:24.17 65 58  64  53  58  57  57  57  57  57  max: 65  average 10: 58  average total: 58
16:24.18 69 59  55  68  51  130 109 79  61  63  max: 130  average 10: 74  average total: 74
16:24.18 129    151 127 134 189 171 147 152 102 83  max: 189  average 10: 138  average total: 138
16:24.19 103    87  262 211 161 111 232 219 237 232 max: 262  average 10: 185  average total: 185
16:24.20 181    290 273 293 242 215 224 174 190 167 max: 293  average 10: 224  average total: 224
16:24.20 193    174 166 135 110 130 79  123 84  70  max: 193  average 10: 126  average total: 126
16:24.20 68 91  72  125 74  60  63  228 177 276 max: 276  average 10: 123  average total: 123
16:24.21 226    175 175 149 99  57  76  63  70  182 max: 226  average 10: 127  average total: 127
16:24.21 160    141 110 69  63  60  58  59  54  55  max: 160  average 10: 82  average total: 82
16:24.22 72 58  63  52  63  62  80  75  77  69  max: 80  average 10: 67  average total: 67 9.8KB/s(in)
16:24.22 147    105 109 64  65  64  56  58  62  58  max: 147  average 10: 78  average total: 78
16:24.23 62 118 77  59  60  57  61  74  54  54  max: 118  average 10: 67  average total: 67
16:24.23 66 121 111 80  62  72  70  50  138 147 max: 147  average 10: 91  average total: 91
16:24.24 136    177 161 116 86  73  57  59  64  62  max: 177  average 10: 99  average total: 99
16:24.24 61 60  67  59  58  59  69  55  59  55  max: 69  average 10: 60  average total: 60
16:24.25 63 135 136 91  64  64  60  62  54  56  max: 136  average 10: 78  average total: 78
16:24.25 56 66  55  65  54  59  61  60  59  61  max: 66  average 10: 59  average total: 59
16:24.26 63 60  62  47  60  224 214 176 152 112 max: 224  average 10: 117  average total: 117
16:24.27 83 62  69  57  126 106 86  56  55  72  max: 126  average 10: 77  average total: 77
16:24.27 133    91  131 131 222 182 161 130 90  61  max: 222  average 10: 133  average total: 133
16:24.27 59 59  59  56  56  106 110 65  68  206 max: 206  average 10: 84  average total: 84
16:24.28 213    209 210 171 167 125 78  73  64  71  max: 213  average 10: 138  average total: 138
16:24.28 65 58  62  60  51  54  178 127 132 82  max: 178  average 10: 86  average total: 86
16:24.29 61 60  62  67  73  55  55  59  53  64  max: 73  average 10: 60  average total: 60
16:24.29 54 56  64  53  62  65  64  62  121 106 max: 121  average 10: 70  average total: 70
16:24.30 82 58  62  68  138 115 100 60  60  74  max: 138  average 10: 81  average total: 81
16:24.31 222    183 191 164 133 100 126 104 89  54  max: 222  average 10: 136  average total: 136
16:24.31 139    115 98  65  51  61  61  74  84  60  max: 139  average 10: 80  average total: 80
16:24.32 60 144 102 96  56  55  57  55  55  119 max: 144  average 10: 79  average total: 79
16:24.32 115    75  64  59  120 79  59  60  59  60  max: 120  average 10: 75  average total: 75 9.8KB/s(in)
16:24.33 64 122 105 61  65  253 217 192 168 123 max: 253  average 10: 137  average total: 137
16:24.33 114    82  61  55  140 106 100 56  56  65  max: 140  average 10: 83  average total: 83
16:24.34 55 54  50  59  59  61  120 111 80  60  max: 120  average 10: 70  average total: 70
16:24.34 58 59  56  123 93  52  72  52  63  62  max: 123  average 10: 69  average total: 69
16:24.35 125    116 78  79  91  58  57  56  148 98  max: 148  average 10: 90  average total: 90
16:24.35 66 125 102 83  51  50  61  60  61  63  max: 125  average 10: 72  average total: 72
16:24.36 62 134 104 85  54  53  65  64  52  52  max: 134  average 10: 72  average total: 72
16:24.36 67 61  127 106 77  56  56  121 121 69  max: 127  average 10: 86  average total: 86
16:24.37 141    109 94  60  58  58  58  64  80  66  max: 141  average 10: 78  average total: 78
16:24.37 55 57  57  60  120 111 79  63  59  60  max: 120  average 10: 72  average total: 72
16:24.38 59 58  57  53  62  71  53  64  69  71  max: 71  average 10: 61  average total: 61
16:24.38 62 58  56  57  208 170 156 119 75  55  max: 208  average 10: 101  average total: 101
16:24.39 55 61  60  50  63  58  59  60  62  47  max: 63  average 10: 57  average total: 57
16:24.39 61 64  52  54  123 103 84  52  52  65  max: 123  average 10: 71  average total: 71
16:24.40 59 60  110 108 68  58  107 117 106 75  max: 117  average 10: 86  average total: 86
16:24.40 50 55  60  63  60  131 121 90  81  59  max: 131  average 10: 77  average total: 77
16:24.41 58 144 114 105 75  57  68  126 134 126 max: 144  average 10: 100  average total: 100
16:24.41 124    83  63  56  74  77  57  64  75  136 max: 136  average 10: 80  average total: 80
16:24.42 112    103 63  64  56  54  65  65  56  115 max: 115  average 10: 75  average total: 75
16:24.42 125    200 160 151 110 68  60  58  121 109 max: 200  average 10: 116  average total: 116 9.8KB/s(in)
16:24.43 79 59  61  57  54  81  86  134 123 93  max: 134  average 10: 82  average total: 82
16:24.43 52 53  67  63  60  58  91  102 67  103 max: 103  average 10: 71  average total: 71
16:24.44 115    65  78  97  68  58  63  53  74  77  max: 115  average 10: 74  average total: 74
16:24.44 70 62  60  161 238 187 137 85  54  62  max: 238  average 10: 111  average total: 111
16:24.45 65 61  61  60  61  56  63  54  58  128 max: 128  average 10: 66  average total: 66
16:24.45 138    145 107 147 191 233 237 193 194 143 max: 237  average 10: 172  average total: 172
16:24.46 120    184 164 124 169 119 132 147 113 107 max: 184  average 10: 137  average total: 137
16:24.46 65 60  63  62  71  185 167 152 106 84  max: 185  average 10: 101  average total: 101
16:24.47 72 69  73  148 152 115 112 69  148 113 max: 152  average 10: 107  average total: 107
16:24.47 75 152 154 246 222 214 183 159 146 96  max: 246  average 10: 164  average total: 164
16:24.48 70 77  63  163 151 234 207 214 213 223 max: 234  average 10: 161  average total: 161
16:24.48 183    177 148 132 150 144 101 61  52  62  max: 183  average 10: 121  average total: 121
16:24.49 62 60  61  86  121 84  60  55  58  229 max: 229  average 10: 87  average total: 87
16:24.49 240    208 176 156 115 90  53  77  59  60  max: 240  average 10: 123  average total: 123
16:24.50 57 57  57  62  117 76  67  63  52  51  max: 117  average 10: 65  average total: 65
16:24.50 53 62  60  61  63  68  50  60  53  66  max: 68  average 10: 59  average total: 59
16:24.51 52 62  66  55  65  72  57  58  58  128 max: 128  average 10: 67  average total: 67
16:24.51 110    89  126 108 87  54  54  55  63  63  max: 126  average 10: 80  average total: 80
16:24.52 62 62  56  62  72  128 110 90  71  70  max: 128  average 10: 78  average total: 78
16:24.52 63 62  50  63  67  59  59  60  67  59  max: 67  average 10: 60  average total: 60 9.9KB/s(in)
16:24.53 66 59  55  65  133 93  134 122 98  123 max: 134  average 10: 94  average total: 94
16:24.53 90 127 106 92  58  56  116 118 75  54  max: 127  average 10: 89  average total: 89
16:24.54 65 60  61  57  58  57  57  61  58  50  max: 65  average 10: 58  average total: 58
16:24.54 57 118 129 134 106 135 102 62  64  63  max: 135  average 10: 97  average total: 97
16:24.55 84 56  59  60  58  56  58  54  65  65  max: 84  average 10: 61  average total: 61
16:24.55 66 54  54  109 108 108 68  57  56  57  max: 109  average 10: 73  average total: 73
16:24.56 57 64  112 104 72  55  62  61  209 162 max: 209  average 10: 95  average total: 95
16:24.56 111    110 60  134 103 93  62  124 113 82  max: 134  average 10: 99  average total: 99
16:24.57 219    210 214 167 151 108 74  59  60  60  max: 219  average 10: 132  average total: 132
16:24.57 54 60  74  83  70  63  59  59  69  59  max: 83  average 10: 65  average total: 65
16:24.58 60 134 152 129 112 84  135 113 93  62  max: 152  average 10: 107  average total: 107
16:24.58 62 69  51  50  55  57  57  102 125 75  max: 125  average 10: 70  average total: 70
16:24.59 55 66  65  190 158 148 107 66  56  58  max: 190  average 10: 96  average total: 96
16:24.59 54 59  65  75  64  60  119 109 79  58  max: 119  average 10: 74  average total: 74
16:25.0 65  117 109 76  120 122 132 115 93  62  max: 132  average 10: 101  average total: 101
16:25.0 51  63  61  125 125 121 76  68  70  54  max: 125  average 10: 81  average total: 81
16:25.1 59  65  68  56  57  62  59  61  59  59  max: 68  average 10: 60  average total: 60
16:25.1 59  62  61  62  58  54  53  56  73  63  max: 73  average 10: 60  average total: 60
16:25.2 64  64  71  63  62  62  58  56  60  116 max: 116  average 10: 67  average total: 67
16:25.2 109 64  66  64  68  54  64  64  64  108 max: 109  average 10: 72  average total: 72 9.8KB/s(in)
16:25.3 112 67  58  57  60  54  54  77  54  63  max: 112  average 10: 65  average total: 65
16:25.3 59  59  58  62  63  59  61  63  274 272 max: 274  average 10: 103  average total: 103
16:25.4 237 230 182 141 131 90  60  64  63  61  max: 237  average 10: 125  average total: 125
16:25.4 66  54  53  63  67  61  62  61  61  61  max: 67  average 10: 60  average total: 60
16:25.5 51  55  61  117 76  67  66  55  64  65  max: 117  average 10: 67  average total: 67
16:25.5 65  110 110 69  59  68  67  58  58  60  max: 110  average 10: 72  average total: 72
16:25.6 55  63  63  62  60  63  71  59  60  61  max: 71  average 10: 61  average total: 61
16:25.6 58  58  58  114 121 76  79  62  63  62  max: 121  average 10: 75  average total: 75
16:25.7 65  61  62  77  78  55  56  56  56  70  max: 78  average 10: 63  average total: 63
16:25.8 134 125 96  123 137 107 89  55  69  61  max: 137  average 10: 99  average total: 99
16:25.8 56  54  124 113 113 67  58  63  58  57  max: 124  average 10: 76  average total: 76
16:25.9 57  58  47  58  55  55  60  62  50  122 max: 122  average 10: 62  average total: 62
16:25.9 134 122 90  49  66  56  56  65  54  64  max: 134  average 10: 75  average total: 75
16:25.10 63 63  63  62  52  61  61  56  61  119 max: 119  average 10: 66  average total: 66
16:25.10 130    118 95  138 150 141 116 102 60  61  max: 150  average 10: 111  average total: 111
16:25.11 61 130 109 87  60  63  53  63  122 113 max: 130  average 10: 86  average total: 86
16:25.11 80 61  123 72  69  52  62  112 62  64  max: 123  average 10: 75  average total: 75
16:25.12 63 60  61  60  63  55  55  119 125 114 max: 125  average 10: 77  average total: 77
16:25.12 85 67  64  56  66  54  63  64  57  62  max: 85  average 10: 63  average total: 63
16:25.13 64 59  59  72  58  59  65  65  55  65  max: 72  average 10: 62  average total: 62 9.8KB/s(in)
16:25.13 68 61  60  63  66  66  55  217 175 164 max: 217  average 10: 99  average total: 99
16:25.14 125    84  68  116 109 68  57  57  56  57  max: 125  average 10: 79  average total: 79
16:25.14 57 56  67  56  69  51  122 101 65  77  max: 122  average 10: 72  average total: 72
16:25.15 63 64  64  153 126 114 85  85  54  58  max: 153  average 10: 86  average total: 86
16:25.15 63 63  62  56  129 107 87  56  57  48  max: 129  average 10: 72  average total: 72
16:25.16 59 184 156 114 98  62  68  62  62  63  max: 184  average 10: 92  average total: 92
16:25.16 62 57  56  58  57  56  74  120 78  57  max: 120  average 10: 67  average total: 67
16:25.17 66 54  60  61  125 74  60  56  56  56  max: 125  average 10: 66  average total: 66
16:25.17 57 116 115 73  63  64  65  67  61  59  max: 116  average 10: 74  average total: 74
16:25.18 61 62  59  70  218 213 176 151 120 84  max: 218  average 10: 121  average total: 121
16:25.18 59 61  190 152 129 98  68  194 153 154 max: 194  average 10: 125  average total: 125
16:25.19 115    112 77  63  61  61  62  63  60  50  max: 115  average 10: 72  average total: 72
16:25.19 59 57  57  125 136 138 99  63  68  58  max: 138  average 10: 86  average total: 86
16:25.20 56 57  60  58  57  57  61  75  224 203 max: 224  average 10: 90  average total: 90
16:25.20 164    132 103 62  61  59  60  60  60  60  max: 164  average 10: 82  average total: 82
16:25.21 49 53  54  55  63  124 85  62  63  54  max: 124  average 10: 66  average total: 66
16:25.21 65 65  58  56  54  57  134 107 85  65  max: 134  average 10: 74  average total: 74
16:25.22 53 64  54  64  129 107 88  81  116 103 max: 129  average 10: 85  average total: 85
16:25.22 118    382 381 436 410 412 362 322 276 259 max: 436  average 10: 335  average total: 335
16:25.23 220    177 140 108 67  56  55  64  58  68  max: 220  average 10: 101  average total: 101 9.8KB/s(in)
16:25.23 56 58  75  64  58  61  58  60  137 138 max: 138  average 10: 76  average total: 76
16:25.24 123    150 166 154 121 114 150 330 340 308 max: 340  average 10: 195  average total: 195
16:25.24 288    268 248 207 167 117 123 85  121 80  max: 288  average 10: 170  average total: 170
16:25.25 61 59  59  64  64  60  59  60  116 104 max: 116  average 10: 70  average total: 70
16:25.25 76 112 107 65  64  66  117 120 69  71  max: 120  average 10: 86  average total: 86
16:25.26 61 62  60  60  57  61  117 105 74  52  max: 117  average 10: 70  average total: 70
16:25.26 59 64  70  60  61  60  61  60  129 115 max: 129  average 10: 73  average total: 73
16:25.27 107    76  73  82  85  65  61  60  59  58  max: 107  average 10: 72  average total: 72
16:25.27 58 60  58  67  59  123 111 111 72  61  max: 123  average 10: 78  average total: 78
16:25.28 60 60  60  59  58  120 111 69  55  113 max: 120  average 10: 76  average total: 76
16:25.28 114    75  64  130 113 81  123 73  62  62  max: 130  average 10: 89  average total: 89
16:25.29 62 59  63  64  53  136 103 94  54  62  max: 136  average 10: 75  average total: 75
16:25.29 63 127 208 171 159 117 77  56  58  67  max: 208  average 10: 110  average total: 110
16:25.30 65 66  55  60  65  61  61  51  60  61  max: 66  average 10: 60  average total: 60
16:25.30 61 62  52  60  61  57  51  64  55  114 max: 114  average 10: 63  average total: 63
16:25.31 124    124 125 87  119 99  62  63  58  60  max: 125  average 10: 92  average total: 92
16:25.31 58 56  128 138 145 124 104 85  53  52  max: 145  average 10: 94  average total: 94
16:25.32 64 67  63  51  58  59  129 106 88  55  max: 129  average 10: 74  average total: 74
16:25.32 58 60  67  73  58  66  63  133 91  138 max: 138  average 10: 80  average total: 80
16:25.33 146    98  59  60  60  61  61  56  53  62  max: 146  average 10: 71  average total: 71 9.8KB/s(in)
16:25.33 66 217 172 175 132 211 173 150 126 79  max: 217  average 10: 150  average total: 150
16:25.34 54 73  53  63  62  62  70  52  75  135 max: 135  average 10: 69  average total: 69
16:25.34 140    100 102 69  54  55  64  65  55  66  max: 140  average 10: 77  average total: 77
16:25.35 62 59  78  80  64  57  67  228 208 187 max: 228  average 10: 109  average total: 109
16:25.36 144    112 100 60  130 118 88  57  57  56  max: 144  average 10: 92  average total: 92
16:25.36 66 57  55  80  50  74  61  63  69  59  max: 80  average 10: 63  average total: 63
16:25.36 59 49  61  63  77  69  56  68  70  133 max: 133  average 10: 70  average total: 70
16:25.37 100    53  63  57  56  75  75  119 128 124 max: 128  average 10: 85  average total: 85
16:25.37 575    612 561 531 637 598 584 588 567 534 max: 637  average 10: 578  average total: 578
16:25.38 510    468 440 417 382 356 320 280 256 221 max: 510  average 10: 365  average total: 365
16:25.39 171    165 162 155 169 182 183 169 172 169 max: 183  average 10: 169  average total: 169
16:25.39 466    457 428 420 386 380 337 319 283 651 max: 651  average 10: 412  average total: 412
16:25.40 607    557 522 492 473 431 400 382 338 300 max: 607  average 10: 450  average total: 450
16:25.40 277    238 196 329 315 292 262 251 220 209 max: 329  average 10: 258  average total: 258
16:25.41 223    211 224 246 205 215 216 175 182 133 max: 246  average 10: 203  average total: 203
16:25.41 146    143 98  58  64  59  60  58  60  59  max: 146  average 10: 80  average total: 80
16:25.41 57 72  72  63  66  94  62  62  65  219 max: 219  average 10: 83  average total: 83
16:25.42 207    188 163 177 126 126 76  65  65  66  max: 207  average 10: 125  average total: 125
16:25.42 66 57  56  71  75  147 141 150 110 107 max: 150  average 10: 98  average total: 98
16:25.43 66 57  115 148 164 114 75  63  67  67  max: 164  average 10: 93  average total: 93 9.8KB/s(in)
16:25.43 57 70  126 79  80  61  59  55  54  66  max: 126  average 10: 70  average total: 70
16:25.44 84 174 171 179 144 178 226 333 480 471 max: 480  average 10: 244  average total: 244
16:25.45 501    509 460 450 449 406 399 389 354 328 max: 509  average 10: 424  average total: 424
16:25.45 311    275 265 242 192 469 438 451 400 463 max: 469  average 10: 350  average total: 350
16:25.46 494    445 461 420 424 373 366 399 412 423 max: 494  average 10: 421  average total: 421
16:25.46 406    377 346 349 313 287 301 255 215 266 max: 406  average 10: 311  average total: 311
16:25.47 237    372 321 299 275 230 299 294 315 301 max: 372  average 10: 294  average total: 294
16:25.47 320    287 333 290 255 316 377 371 328 343 max: 377  average 10: 322  average total: 322
16:25.48 358    358 308 267 244 237 187 180 177 153 max: 358  average 10: 246  average total: 246
16:25.48 146    773 776 782 759 718 1013    963 911 861 max: 1013  average 10: 770  average total: 770
16:25.49 810    759 710 660 668 672 664 632 641 604 max: 810  average 10: 682  average total: 682
16:25.50 586    562 531 499 502 475 473 446 423 391 max: 586  average 10: 488  average total: 488
16:25.50 364    330 302 264 229 224 190 191 175 157 max: 364  average 10: 242  average total: 242
16:25.50 109    95  78  241 256 205 187 171 143 144 max: 256  average 10: 162  average total: 162
16:25.51 155    155 128 82  69  183 133 131 110 76  max: 183  average 10: 122  average total: 122
16:25.51 71 80  62  74  71  68  68  70  57  129 max: 129  average 10: 75  average total: 75
16:25.52 106    91  59  61  59  58  53  233 245 195 max: 245  average 10: 116  average total: 116
16:25.52 163    286 289 242 219 182 149 111 90  58  max: 289  average 10: 178  average total: 178
16:25.53 58 77  85  98  88  66  61  284 235 185 max: 284  average 10: 123  average total: 123
16:25.53 134    108 87  134 240 214 298 248 207 184 max: 298  average 10: 185  average total: 185 9.7KB/s(in)
16:25.54 165    134 93  61  62  60  127 161 138 117 max: 165  average 10: 111  average total: 111
16:25.54 114    63  77  63  63  76  70  68  56  61  max: 114  average 10: 71  average total: 71
16:25.55 142    115 133 110 72  76  60  246 213 204 max: 246  average 10: 137  average total: 137
16:25.55 162    123 112 71  61  62  61  61  81  115 max: 162  average 10: 90  average total: 90
16:25.56 93 58  70  78  143 114 100 64  150 120 max: 150  average 10: 99  average total: 99
16:25.56 129    132 81  136 120 119 154 121 78  145 max: 154  average 10: 121  average total: 121
16:25.57 119    117 76  162 120 139 88  68  60  72  max: 162  average 10: 102  average total: 102
16:25.57 79 274 232 245 215 207 167 123 137 202 max: 274  average 10: 188  average total: 188
16:25.58 278    290 263 302 309 258 295 267 224 224 max: 309  average 10: 271  average total: 271
16:25.58 189    142 123 86  362 318 314 267 285 281 max: 362  average 10: 236  average total: 236
16:25.59 277    226 187 161 142 99  68  65  165 130 max: 277  average 10: 152  average total: 152
16:25.59 124    81  82  77  72  444 422 415 378 334 max: 444  average 10: 242  average total: 242
16:26.0 325 291 246 269 255 212 180 169 135 85  max: 325  average 10: 216  average total: 216
16:26.0 168 145 118 98  159 134 119 81  96  110 max: 168  average 10: 122  average total: 122
16:26.1 93  70  103 228 234 255 221 215 206 155 max: 255  average 10: 178  average total: 178
16:26.1 653 688 734 700 696 662 621 584 575 536 max: 734  average 10: 644  average total: 644
16:26.2 518 487 455 433 411 411 380 344 394 469 max: 518  average 10: 430  average total: 430
16:26.3 456 425 382 382 337 305 311 269 278 259 max: 456  average 10: 340  average total: 340
16:26.3 221 222 174 177 286 312 266 268 230 218 max: 312  average 10: 237  average total: 237
16:26.3 175 149 114 80  63  77  67  66  167 149 max: 175  average 10: 110  average total: 110 9.9KB/s(in)
16:26.4 110 84  83  82  67  68  68  68  337 298 max: 337  average 10: 126  average total: 126
16:26.4 266 242 207 171 126 104 155 105 71  76  max: 266  average 10: 152  average total: 152
16:26.5 79  98  73  78  82  68  191 155 159 117 max: 191  average 10: 110  average total: 110
16:26.5 115 95  66  73  152 118 130 80  176 171 max: 176  average 10: 117  average total: 117
16:26.6 121 90  84  78  221 173 196 182 342 317 max: 342  average 10: 180  average total: 180
16:26.7 322 319 316 277 230 237 187 172 135 100 max: 322  average 10: 229  average total: 229
16:26.7 75  66  74  76  75  129 114 141 93  71  max: 141  average 10: 91  average total: 91
16:26.7 67  151 127 116 97  67  79  71  71  141 max: 151  average 10: 98  average total: 98
16:26.8 114 103 64  55  136 100 59  65  68  59  max: 136  average 10: 82  average total: 82
16:26.8 133 96  68  235 195 189 144 101 72  64  max: 235  average 10: 129  average total: 129
16:26.9 72  70  79  88  74  91  75  244 207 274 max: 274  average 10: 127  average total: 127
16:26.10 286    247 220 185 156 134 112 148 113 125 max: 286  average 10: 172  average total: 172
16:26.10 75 137 124 98  59  57  74  75  76  70  max: 137  average 10: 84  average total: 84
16:26.10 64 71  66  71  60  160 130 113 62  91  max: 160  average 10: 88  average total: 88
16:26.11 87 189 214 200 189 139 124 199 173 147 max: 214  average 10: 166  average total: 166
16:26.11 136    166 168 141 119 85  145 158 158 111 max: 168  average 10: 138  average total: 138
16:26.12 127    99  74  83  86  158 116 118 82  73  max: 158  average 10: 101  average total: 101
16:26.12 67 62  142 133 152 149 170 137 87  69  max: 170  average 10: 116  average total: 116
16:26.13 69 55  61  63  62  65  70  66  230 198 max: 230  average 10: 93  average total: 93
16:26.14 164    209 158 132 132 96  130 119 94  58  max: 209  average 10: 129  average total: 129 9.9KB/s(in)
16:26.14 64 68  132 126 106 95  63  57  77  60  max: 132  average 10: 84  average total: 84
16:26.14 57 66  62  63  69  73  127 132 141 145 max: 145  average 10: 93  average total: 93
16:26.15 103    52  104 66  67  61  63  54  56  56  max: 104  average 10: 68  average total: 68
16:26.15 62 62  145 161 135 108 88  65  62  160 max: 161  average 10: 104  average total: 104
16:26.16 119    122 159 117 120 145 134 106 56  63  max: 159  average 10: 114  average total: 114
16:26.16 63 72  127 143 289 312 262 211 238 190 max: 312  average 10: 190  average total: 190
16:26.17 139    141 183 155 143 199 165 130 92  59  max: 199  average 10: 140  average total: 140
16:26.17 69 91  191 144 153 194 152 121 134 126 max: 194  average 10: 137  average total: 137
16:26.18 90 70  136 130 142 125 130 160 401 350 max: 401  average 10: 173  average total: 173
16:26.19 300    358 343 414 384 380 330 302 337 316 max: 414  average 10: 346  average total: 346
16:26.19 328    394 367 360 325 304 254 212 198 158 max: 394  average 10: 290  average total: 290
16:26.20 153    197 199 213 195 189 518 472 539 518 max: 539  average 10: 319  average total: 319
16:26.20 472    456 417 384 375 330 295 267 236 192 max: 472  average 10: 342  average total: 342
16:26.21 175    129 91  63  64  64  71  65  69  78  max: 175  average 10: 86  average total: 86
16:26.21 290    308 276 256 216 190 172 128 111 80  max: 308  average 10: 202  average total: 202
16:26.21 361    335 317 301 292 256 239 232 186 181 max: 361  average 10: 270  average total: 270
16:26.22 159    137 213 170 166 127 115 78  68  64  max: 213  average 10: 129  average total: 129
16:26.22 64 62  67  76  70  77  73  68  64  54  max: 77  average 10: 67  average total: 67
16:26.23 65 64  60  68  62  66  144 144 150 100 max: 150  average 10: 92  average total: 92
16:26.24 59 62  76  97  92  74  86  86  72  92  max: 97  average 10: 79  average total: 79 9.8KB/s(in)
16:26.24 75 78  190 169 157 117 88  73  65  76  max: 190  average 10: 108  average total: 108
16:26.25 68 159 115 146 96  87  265 275 286 356 max: 356  average 10: 185  average total: 185
16:26.25 305    261 271 272 231 244 218 206 156 117 max: 305  average 10: 228  average total: 228
16:26.26 104    68  60  60  78  63  61  184 185 167 max: 185  average 10: 103  average total: 103
16:26.26 161    125 81  168 259 263 213 212 214 221 max: 263  average 10: 191  average total: 191
16:26.27 181    179 140 102 72  72  367 338 329 322 max: 367  average 10: 210  average total: 210
16:26.27 310    279 238 210 348 309 324 422 499 475 max: 499  average 10: 341  average total: 341
16:26.28 474    440 414 395 365 313 307 274 264 227 max: 474  average 10: 347  average total: 347
16:26.28 208    177 134 144 253 204 215 177 201 167 max: 253  average 10: 188  average total: 188
16:26.29 135    114 127 124 163 331 434 402 370 339 max: 434  average 10: 253  average total: 253
