./enet_client/enet_client 120.26.200.117 22222 500
before enet_host_connect
Connection to some.server.net:1234 succeeded.
51  49  49  57  54  53  71  64  147 96  max: 147  average 10: 69  average total: 69 0KB/s(in)
16:23.44 106    57  207 157 107 55  74  56  108 60  max: 207  average 10: 98  average total: 140
16:23.45 89 53  63  63  82  59  63  51  67  80  max: 89  average 10: 67  average total: 140
16:23.45 55 58  73  101 100 72  102 61  51  63  max: 102  average 10: 73  average total: 140
16:23.46 63 190 139 90  88  93  57  68  80  194 max: 194  average 10: 106  average total: 140
16:23.46 144    92  78  95  387 336 285 237 187 137 max: 387  average 10: 197  average total: 140
16:23.47 86 70  87  110 69  79  94  183 133 82  max: 183  average 10: 99  average total: 140
16:23.47 74 194 146 96  54  121 72  62  83  52  max: 194  average 10: 95  average total: 140
16:23.48 48 126 78  48  51  47  90  48  50  52  max: 126  average 10: 63  average total: 140
16:23.48 47 48  45  46  47  50  46  46  149 98  max: 149  average 10: 62  average total: 140
16:23.49 151    99  324 273 224 174 124 73  48  50  max: 324  average 10: 154  average total: 140 10KB/s(in)
16:23.49 49 46  50  49  46  46  126 76  47  46  max: 126  average 10: 58  average total: 139
16:23.50 49 46  47  45  46  46  46  47  46  49  max: 49  average 10: 46  average total: 139
16:23.50 87 53  56  141 92  47  48  48  46  51  max: 141  average 10: 66  average total: 139
16:23.51 48 49  46  52  289 238 189 138 90  52  max: 289  average 10: 119  average total: 139
16:23.51 48 55  50  49  46  45  49  46  49  49  max: 55  average 10: 48  average total: 139
16:23.52 53 51  120 70  49  77  66  48  53  46  max: 120  average 10: 63  average total: 139
16:23.52 46 93  172 122 73  104 55  59  134 85  max: 172  average 10: 94  average total: 139
16:23.53 71 86  98  66  83  60  120 70  54  64  max: 120  average 10: 77  average total: 139
16:23.53 65 57  60  66  81  58  63  49  186 136 max: 186  average 10: 82  average total: 139
16:23.54 87 103 55  47  55  63  186 136 86  80  max: 186  average 10: 89  average total: 139
16:23.54 68 59  107 167 118 194 144 94  63  105 max: 194  average 10: 111  average total: 139
16:23.55 55 57  110 63  48  216 167 115 67  51  max: 216  average 10: 94  average total: 138
16:23.55 50 53  49  61  72  54  53  62  70  47  max: 72  average 10: 57  average total: 138
16:23.56 47 50  51  50  141 91  47  46  46  47  max: 141  average 10: 61  average total: 138
16:23.56 46 47  47  46  51  49  46  48  47  48  max: 51  average 10: 47  average total: 138
16:23.57 95 126 76  50  64  59  54  166 115 66  max: 166  average 10: 87  average total: 138
16:23.57 47 51  47  48  49  55  52  140 90  133 max: 140  average 10: 71  average total: 138
16:23.58 84 48  80  71  148 97  50  48  50  51  max: 148  average 10: 72  average total: 138
16:23.58 45 94  54  177 126 78  61  105 55  63  max: 177  average 10: 85  average total: 138
16:23.59 66 90  173 182 132 82  107 58  58  218 max: 218  average 10: 116  average total: 138 9.8KB/s(in)
16:23.59 170    212 161 112 61  51  49  82  57  79  max: 212  average 10: 103  average total: 138
16:24.0 213 163 113 63  86  99  52  55  76  50  max: 213  average 10: 97  average total: 138
16:24.0 52  71  73  102 384 335 285 234 184 135 max: 384  average 10: 185  average total: 138
16:24.1 85  47  46  49  49  46  48  48  160 110 max: 160  average 10: 68  average total: 138
16:24.1 60  148 99  49  47  299 250 203 153 103 max: 299  average 10: 141  average total: 138
16:24.2 54  130 281 231 181 132 83  46  51  49  max: 281  average 10: 123  average total: 138
16:24.2 47  47  52  48  47  47  46  102 51  84  max: 102  average 10: 57  average total: 137
16:24.3 60  97  167 118 67  170 121 71  96  59  max: 170  average 10: 102  average total: 137
16:24.3 67  81  48  62  63  53  151 101 53  84  max: 151  average 10: 76  average total: 137
16:24.4 69  54  73  62  72  57  55  84  184 133 max: 184  average 10: 84  average total: 137
16:24.4 82  68  151 100 51  59  52  175 126 75  max: 175  average 10: 93  average total: 137
16:24.5 117 77  86  86  190 141 91  212 163 113 max: 212  average 10: 127  average total: 137
16:24.5 62  90  49  513 463 413 363 315 263 215 max: 513  average 10: 274  average total: 137
16:24.6 165 115 66  56  69  61  79  52  60  64  max: 165  average 10: 78  average total: 137
16:24.6 84  369 319 271 221 171 121 162 110 62  max: 369  average 10: 189  average total: 137
16:24.7 145 96  47  46  186 135 86  56  159 107 max: 186  average 10: 106  average total: 137
16:24.7 59  89  49  63  59  60  75  51  82  51  max: 89  average 10: 63  average total: 137
16:24.8 63  64  58  179 129 79  68  60  72  51  max: 179  average 10: 82  average total: 137
16:24.8 166 116 66  86  355 303 254 203 155 105 max: 355  average 10: 180  average total: 137
16:24.9 55  213 163 112 62  220 169 121 69  95  max: 220  average 10: 127  average total: 137
16:24.9 49  50  50  46  51  69  70  46  47  155 max: 155  average 10: 63  average total: 137 10KB/s(in)
16:24.10 106    56  45  46  46  46  49  46  47  49  max: 106  average 10: 53  average total: 137
16:24.10 48 46  71  66  54  46  48  48  133 83  max: 133  average 10: 64  average total: 137
16:24.11 47 46  47  133 83  50  46  50  123 71  max: 133  average 10: 69  average total: 137
16:24.11 48 45  46  47  49  49  46  47  46  47  max: 49  average 10: 47  average total: 137
16:24.12 46 49  46  47  53  58  46  48  49  47  max: 58  average 10: 48  average total: 136
16:24.12 46 48  53  57  54  117 66  82  55  57  max: 117  average 10: 63  average total: 136
16:24.13 62 78  48  47  73  72  50  91  51  62  max: 91  average 10: 63  average total: 136
16:24.13 87 103 187 170 121 71  107 58  53  49  max: 187  average 10: 100  average total: 136
16:24.14 82 102 63  97  191 140 92  52  60  215 max: 215  average 10: 109  average total: 136
16:24.14 168    118 68  53  72  158 109 59  78  47  max: 168  average 10: 93  average total: 136
16:24.15 48 58  46  68  69  51  47  47  46  46  max: 69  average 10: 52  average total: 136
16:24.15 49 46  47  47  46  79  88  53  47  47  max: 88  average 10: 54  average total: 136
16:24.16 47 148 151 99  49  48  54  46  46  51  max: 151  average 10: 73  average total: 136
16:24.16 46 46  50  68  48  46  48  78  71  54  max: 78  average 10: 55  average total: 136
16:24.17 153    103 53  46  46  129 78  131 82  58  max: 153  average 10: 87  average total: 135
16:24.17 56 50  122 71  47  45  46  46  46  46  max: 122  average 10: 57  average total: 135
16:24.18 253    204 154 102 55  46  46  46  47  56  max: 253  average 10: 100  average total: 135
16:24.18 48 67  58  154 132 82  48  58  53  133 max: 154  average 10: 83  average total: 135
16:24.19 298    247 199 149 97  71  95  49  84  53  max: 298  average 10: 134  average total: 135
16:24.19 51 56  176 128 177 128 79  63  83  102 max: 177  average 10: 104  average total: 135
16:24.20 66 69  60  57  55  177 126 172 122 72  max: 177  average 10: 97  average total: 135 10KB/s(in)
16:24.20 153    152 227 179 128 79  54  286 236 186 max: 286  average 10: 168  average total: 135
16:24.21 242    194 226 175 125 74  62  89  176 176 max: 242  average 10: 153  average total: 135
16:24.21 125    77  51  47  50  48  47  47  46  46  max: 125  average 10: 58  average total: 135
16:24.22 50 46  47  47  142 94  46  71  72  148 max: 148  average 10: 76  average total: 135
16:24.22 97 48  49  46  50  46  48  47  47  46  max: 97  average 10: 52  average total: 135
16:24.23 51 45  125 75  47  48  49  46  51  50  max: 125  average 10: 58  average total: 135
16:24.23 117    66  63  58  46  48  139 87  65  46  max: 139  average 10: 73  average total: 135
16:24.24 52 48  46  47  53  129 79  46  48  48  max: 129  average 10: 59  average total: 135
16:24.24 51 48  47  49  61  120 70  48  50  57  max: 120  average 10: 60  average total: 134
16:24.25 72 115 64  46  128 78  51  48  49  72  max: 128  average 10: 72  average total: 134
16:24.25 46 51  46  54  125 73  120 70  49  46  max: 125  average 10: 68  average total: 134
16:24.26 55 48  48  54  49  46  49  56  245 195 max: 245  average 10: 84  average total: 134
16:24.26 147    98  46  47  50  56  46  46  55  47  max: 147  average 10: 63  average total: 134
16:24.27 253    202 152 126 77  48  49  49  54  54  max: 253  average 10: 106  average total: 134
16:24.27 46 51  115 65  55  57  47  116 115 65  max: 116  average 10: 73  average total: 134
16:24.28 48 49  46  46  48  46  51  46  46  46  max: 51  average 10: 47  average total: 134
16:24.28 47 61  53  50  46  49  52  47  59  54  max: 61  average 10: 51  average total: 134
16:24.29 143    91  89  57  59  56  49  46  58  47  max: 143  average 10: 69  average total: 134
16:24.29 50 47  178 127 77  50  46  55  47  50  max: 178  average 10: 72  average total: 134
16:24.30 136    136 86  52  49  48  125 76  55  61  max: 136  average 10: 82  average total: 134
16:24.30 117    68  49  59  47  46  46  48  46  50  max: 117  average 10: 57  average total: 133 10KB/s(in)
16:24.31 47 121 529 479 429 379 329 278 229 178 max: 529  average 10: 299  average total: 134
16:24.31 130    79  48  50  47  49  49  47  52  47  max: 130  average 10: 59  average total: 134
16:24.32 48 116 67  119 70  47  48  46  49  46  max: 119  average 10: 65  average total: 133
16:24.32 119    69  46  125 74  48  65  67  165 156 max: 165  average 10: 93  average total: 133
16:24.33 108    57  56  47  46  51  48  157 109 59  max: 157  average 10: 73  average total: 133
16:24.33 60 70  67  45  46  48  49  51  55  307 max: 307  average 10: 79  average total: 133
16:24.34 258    208 157 109 58  56  46  65  69  47  max: 258  average 10: 107  average total: 133
16:24.34 46 55  47  47  47  70  48  52  67  69  max: 70  average 10: 54  average total: 133
16:24.35 47 46  145 96  47  46  49  47  47  46  max: 145  average 10: 61  average total: 133
16:24.35 45 45  46  53  46  48  46  46  124 75  max: 124  average 10: 57  average total: 133
16:24.36 127    77  122 126 77  47  48  46  46  46  max: 127  average 10: 76  average total: 133
16:24.36 46 48  47  278 228 176 126 120 69  52  max: 278  average 10: 119  average total: 133
16:24.37 50 49  241 189 141 91  48  48  49  52  max: 241  average 10: 95  average total: 133
16:24.37 46 47  46  46  53  47  51  47  46  48  max: 53  average 10: 47  average total: 133
16:24.38 47 55  115 64  50  56  48  48  46  117 max: 117  average 10: 64  average total: 132
16:24.38 68 51  47  117 65  48  46  254 204 155 max: 254  average 10: 105  average total: 132
16:24.39 105    53  51  46  46  46  46  46  53  118 max: 118  average 10: 61  average total: 132
16:24.39 68 48  54  52  48  262 212 163 114 64  max: 262  average 10: 108  average total: 132
16:24.40 47 49  48  116 66  49  48  46  48  46  max: 116  average 10: 56  average total: 132
16:24.40 49 48  48  46  49  54  115 65  116 67  max: 116  average 10: 65  average total: 132 9.9KB/s(in)
16:24.41 46 54  122 71  71  49  47  49  49  49  max: 122  average 10: 60  average total: 132
16:24.41 51 121 70  48  47  120 118 68  58  49  max: 121  average 10: 75  average total: 132
16:24.42 53 48  117 66  46  115 65  47  117 66  max: 117  average 10: 74  average total: 132
16:24.42 46 51  48  118 67  48  115 115 63  49  max: 118  average 10: 72  average total: 132
16:24.43 50 48  66  85  73  133 139 88  46  49  max: 139  average 10: 77  average total: 132
16:24.43 47 47  49  160 109 163 173 124 75  162 max: 173  average 10: 110  average total: 132
16:24.44 111    5801    5751    5701    5651    5600    5550    5500    5451    5402    max: 5801  average 10: 5051  average total: 138
16:24.50 5351   5306    5256    5207    5156    5107    5055    5006    4957    4906    max: 5351  average 10: 5130  average total: 145
16:24.50 4857   4805    4756    4707    4656    4606    4556    4505    4457    4405    max: 4857  average 10: 4631  average total: 151
16:24.50 4357   4305    4256    4206    4157    4106    4056    4006    3957    3907    max: 4357  average 10: 4131  average total: 157
16:24.50 3858   4191    4141    4091    4041    3990    3942    4108    4058    4010    max: 4191  average 10: 4043  average total: 162
16:24.50 3960   3911    3861    3811    3760    3710    3660    3612    3563    3513    max: 3960  average 10: 3736  average total: 167
16:24.50 3462   3413    3364    3314    3264    3214    3165    3115    3065    3015    max: 3462  average 10: 3239  average total: 171
16:24.50 2965   2916    2866    2815    2767    2717    2665    2616    2568    2517    max: 2965  average 10: 2741  average total: 174
16:24.50 2466   2416    2367    2318    2269    2218    2169    2121    2072    2036    max: 2466  average 10: 2245  average total: 177
16:24.50 1986   1941    1890    1859    1809    1766    1716    1684    1635    1653    max: 1986  average 10: 1793  average total: 179
16:24.50 1603   1553    1504    1454    1403    1354    1304    1256    1206    1160    max: 1603  average 10: 1379  average total: 181
16:24.50 1110   1079    1029    1109    1059    1010    959 910 859 810 max: 1110  average 10: 993  average total: 182
16:24.51 759    712 661 613 563 511 463 412 363 313 max: 759  average 10: 537  average total: 182
16:24.51 262    257 208 157 107 62  47  50  49  53  max: 262  average 10: 125  average total: 182
16:24.51 50 52  46  55  59  55  47  122 72  53  max: 122  average 10: 61  average total: 182 10KB/s(in)
16:24.51 48 47  123 72  48  51  50  46  46  51  max: 123  average 10: 58  average total: 182
16:24.52 47 51  46  47  122 73  48  50  58  117 max: 122  average 10: 65  average total: 182
16:24.52 116    65  48  49  125 119 117 113 115 66  max: 125  average 10: 93  average total: 182
16:24.53 47 50  46  116 65  52  54  51  58  51  max: 116  average 10: 59  average total: 181
16:24.53 52 48  46  49  49  45  48  48  47  48  max: 52  average 10: 48  average total: 181
16:24.54 46 46  116 66  47  116 65  47  50  49  max: 116  average 10: 64  average total: 181
16:24.54 52 119 240 191 142 92  46  49  49  46  max: 240  average 10: 102  average total: 181
16:24.55 55 50  52  52  51  51  47  261 213 163 max: 261  average 10: 99  average total: 181
16:24.55 113    61  47  114 66  46  50  49  116 66  max: 116  average 10: 72  average total: 181
16:24.56 49 115 65  49  49  46  47  46  46  46  max: 115  average 10: 55  average total: 181
16:24.56 45 47  48  117 67  47  46  47  48  47  max: 117  average 10: 55  average total: 180
16:24.57 48 45  46  47  49  50  53  49  112 64  max: 112  average 10: 56  average total: 180
16:24.57 271    219 169 126 77  111 129 81  47  65  max: 271  average 10: 129  average total: 180
16:24.58 50 54  51  52  54  126 123 76  48  65  max: 126  average 10: 69  average total: 180
16:24.58 47 47  48  57  51  48  46  53  114 63  max: 114  average 10: 57  average total: 180
16:24.59 72 49  46  47  50  49  50  50  47  49  max: 72  average 10: 50  average total: 180
16:24.59 52 51  48  53  47  127 77  56  47  124 max: 127  average 10: 68  average total: 180
16:25.0 74  46  117 68  46  51  49  49  50  115 max: 117  average 10: 66  average total: 179
16:25.0 66  47  46  49  46  59  58  113 62  58  max: 113  average 10: 60  average total: 179
16:25.1 55  47  52  51  45  48  48  51  49  121 max: 121  average 10: 56  average total: 179 9.9KB/s(in)
16:25.1 72  46  48  48  51  52  46  47  50  45  max: 72  average 10: 50  average total: 179
16:25.2 46  49  46  119 69  51  50  47  51  47  max: 119  average 10: 57  average total: 179
16:25.2 47  57  46  46  47  47  48  46  46  50  max: 57  average 10: 48  average total: 179
16:25.3 50  51  49  47  49  116 66  46  46  117 max: 117  average 10: 63  average total: 179
16:25.3 65  45  46  46  49  49  120 116 67  48  max: 120  average 10: 65  average total: 178
16:25.4 66  135 85  50  46  46  54  50  46  48  max: 135  average 10: 62  average total: 178
16:25.4 134 133 83  54  50  48  46  46  51  57  max: 134  average 10: 70  average total: 178
16:25.5 50  46  47  46  47  46  53  49  46  50  max: 53  average 10: 48  average total: 178
16:25.5 46  46  48  51  49  46  46  49  49  48  max: 51  average 10: 47  average total: 178
16:25.6 46  49  47  48  46  47  253 202 156 105 max: 253  average 10: 99  average total: 178
16:25.6 114 64  48  46  50  46  46  47  49  49  max: 114  average 10: 55  average total: 177
16:25.7 52  243 193 142 91  49  46  56  56  52  max: 243  average 10: 98  average total: 177
16:25.7 47  45  46  60  52  51  62  47  47  47  max: 62  average 10: 50  average total: 177
16:25.8 48  48  61  55  48  48  47  46  50  120 max: 120  average 10: 57  average total: 177
16:25.8 69  48  48  117 67  46  46  48  57  49  max: 117  average 10: 59  average total: 177
16:25.9 53  49  119 69  47  47  51  45  47  47  max: 119  average 10: 57  average total: 177
16:25.9 49  51  46  46  48  58  57  64  57  49  max: 64  average 10: 52  average total: 177
16:25.10 53 48  53  52  116 64  53  49  49  49  max: 116  average 10: 58  average total: 176
16:25.10 49 47  49  136 86  57  51  46  47  47  max: 136  average 10: 61  average total: 176
16:25.11 47 49  47  48  48  49  149 98  48  49  max: 149  average 10: 63  average total: 176
16:25.11 50 48  152 102 149 99  49  49  50  47  max: 152  average 10: 79  average total: 176 10KB/s(in)
16:25.12 48 47  47  47  115 67  48  52  53  113 max: 115  average 10: 63  average total: 176
16:25.12 64 55  50  51  50  111 61  47  52  50  max: 111  average 10: 59  average total: 176
16:25.13 48 46  48  46  47  57  46  49  46  46  max: 57  average 10: 47  average total: 176
16:25.13 47 47  48  47  114 64  47  47  48  51  max: 114  average 10: 56  average total: 175
16:25.14 47 50  47  46  49  113 65  46  49  47  max: 113  average 10: 55  average total: 175
16:25.14 120    70  65  48  56  63  49  121 72  50  max: 121  average 10: 71  average total: 175
16:25.15 64 51  131 82  46  52  308 259 209 159 max: 308  average 10: 136  average total: 175
16:25.15 126    77  48  46  49  47  52  48  46  49  max: 126  average 10: 58  average total: 175
16:25.16 49 54  46  47  48  47  48  48  46  48  max: 54  average 10: 48  average total: 175
16:25.16 52 49  53  52  46  47  46  51  49  58  max: 58  average 10: 50  average total: 175
16:25.17 48 47  46  48  46  46  51  46  48  52  max: 52  average 10: 47  average total: 174
16:25.17 46 47  50  49  47  47  46  49  50  52  max: 52  average 10: 48  average total: 174
16:25.18 50 50  47  45  46  46  46  46  47  120 max: 120  average 10: 54  average total: 174
16:25.18 72 48  51  48  116 67  114 63  48  47  max: 116  average 10: 67  average total: 174
16:25.19 50 117 67  54  117 68  48  49  52  46  max: 117  average 10: 66  average total: 174
16:25.19 46 46  47  53  53  52  46  46  118 68  max: 118  average 10: 57  average total: 174
16:25.20 47 49  48  116 65  122 119 70  46  47  max: 122  average 10: 72  average total: 174
16:25.20 116    67  46  46  47  53  50  46  46  45  max: 116  average 10: 56  average total: 174
16:25.21 64 118 70  47  46  47  48  46  49  47  max: 118  average 10: 58  average total: 173
16:25.21 52 46  47  46  123 71  46  46  46  45  max: 123  average 10: 56  average total: 173
16:25.22 49 52  59  68  46  157 107 92  73  81  max: 157  average 10: 78  average total: 173 9.9KB/s(in)
16:25.22 88 92  93  54  49  45  54  80  99  106 max: 106  average 10: 76  average total: 173
16:25.23 63 51  53  55  49  51  61  55  46  49  max: 63  average 10: 53  average total: 173
16:25.23 47 47  48  46  47  49  149 101 333 285 max: 333  average 10: 115  average total: 173
16:25.24 235    185 324 275 226 176 194 144 93  47  max: 324  average 10: 189  average total: 173
16:25.24 298    246 198 147 98  48  135 84  46  261 max: 298  average 10: 156  average total: 173
16:25.25 211    159 120 70  47  48  47  58  260 212 max: 260  average 10: 123  average total: 173
16:25.25 163    111 63  252 202 152 103 51  51  49  max: 252  average 10: 119  average total: 173
16:25.26 51 48  117 68  48  116 65  49  49  46  max: 117  average 10: 65  average total: 173
16:25.26 52 49  54  51  112 61  51  113 62  47  max: 113  average 10: 65  average total: 172
16:25.27 51 57  52  46  50  52  52  48  51  48  max: 57  average 10: 50  average total: 172
16:25.27 48 48  75  51  52  46  45  48  47  49  max: 75  average 10: 50  average total: 172
16:25.28 552    500 453 402 351 303 253 203 154 122 max: 552  average 10: 329  average total: 172
16:25.28 254    204 153 105 116 66  48  50  48  48  max: 254  average 10: 109  average total: 172
16:25.29 47 48  54  49  47  46  48  49  117 67  max: 117  average 10: 57  average total: 172
16:25.29 52 50  46  48  49  47  48  46  45  254 max: 254  average 10: 68  average total: 172
16:25.30 204    152 104 54  115 65  46  47  47  116 max: 204  average 10: 95  average total: 172
16:25.30 67 47  47  45  51  53  47  47  46  118 max: 118  average 10: 56  average total: 172
16:25.31 67 47  46  48  48  47  48  48  48  115 max: 115  average 10: 56  average total: 172
16:25.31 64 50  53  55  242 191 140 92  47  46  max: 242  average 10: 98  average total: 171
16:25.32 46 47  49  47  47  46  48  127 78  46  max: 127  average 10: 58  average total: 171
16:25.32 48 49  47  49  56  122 114 65  46  46  max: 122  average 10: 64  average total: 171 10KB/s(in)
16:25.33 52 59  60  47  46  48  49  47  47  48  max: 60  average 10: 50  average total: 171
16:25.33 114    65  50  51  47  52  49  48  46  49  max: 114  average 10: 57  average total: 171
16:25.34 50 48  49  47  47  50  46  47  47  46  max: 50  average 10: 47  average total: 171
16:25.34 126    137 92  84  65  46  53  48  49  48  max: 137  average 10: 74  average total: 171
16:25.35 50 46  47  51  47  54  47  157 109 57  max: 157  average 10: 66  average total: 171
16:25.35 48 46  47  50  51  46  293 245 195 143 max: 293  average 10: 116  average total: 170
16:25.36 95 277 227 178 126 77  62  69  47  46  max: 277  average 10: 120  average total: 170
16:25.36 51 49  126 75  49  46  57  56  50  52  max: 126  average 10: 61  average total: 170
16:25.37 70 47  52  48  46  50  46  64  60  109 max: 109  average 10: 59  average total: 170
16:25.37 206    156 144 465 415 364 318 267 219 167 max: 465  average 10: 272  average total: 170
16:25.38 119    69  428 906 856 806 758 708 657 608 max: 906  average 10: 591  average total: 171
16:25.39 646    922 982 993 1048    1050    1432    1380    1746    1695    max: 1746  average 10: 1189  average total: 172
16:25.40 1647   1596    1548    1500    1450    1398    1350    1299    1249    1200    max: 1647  average 10: 1423  average total: 173
16:25.40 1150   1100    1051    1000    992 942 895 845 794 745 max: 1150  average 10: 951  average total: 174
16:25.40 694    645 594 546 495 445 396 441 392 341 max: 694  average 10: 498  average total: 175
16:25.41 290    241 192 143 91  46  54  61  90  128 max: 290  average 10: 133  average total: 175
16:25.41 79 46  46  48  48  47  46  53  51  51  max: 79  average 10: 51  average total: 175
16:25.41 50 111 61  46  47  63  124 136 87  63  max: 136  average 10: 78  average total: 174
16:25.42 54 47  78  55  47  63  53  59  54  123 max: 123  average 10: 63  average total: 174
16:25.42 72 46  52  48  49  48  46  50  67  46  max: 72  average 10: 52  average total: 174
16:25.43 127    121 72  59  117 67  46  48  72  89  max: 127  average 10: 81  average total: 174 9.9KB/s(in)
16:25.43 55 54  72  64  59  161 111 130 135 84  max: 161  average 10: 92  average total: 174
16:25.44 162    182 133 83  69  93  49  197 146 98  max: 197  average 10: 121  average total: 174
16:25.44 85 67  58  83  80  97  117 86  142 138 max: 142  average 10: 95  average total: 174
16:25.45 139    143 144 143 142 129 324 310 286 304 max: 324  average 10: 206  average total: 174
16:25.46 304    254 318 267 312 795 745 696 645 595 max: 795  average 10: 493  average total: 174
16:25.46 546    496 445 395 646 596 546 495 446 396 max: 646  average 10: 500  average total: 175
16:25.47 345    296 246 197 146 95  79  89  82  90  max: 345  average 10: 166  average total: 175
16:25.47 240    188 140 288 342 294 242 192 270 219 max: 342  average 10: 241  average total: 175
16:25.47 170    121 91  109 107 154 1568    1519    1470    1419    max: 1568  average 10: 672  average total: 175
16:25.49 1368   1319    1272    1222    1171    1122    1073    1023    973 922 max: 1368  average 10: 1146  average total: 176
16:25.49 874    822 772 723 678 628 578 527 477 428 max: 874  average 10: 650  average total: 177
16:25.49 377    327 279 275 226 174 126 478 430 379 max: 478  average 10: 307  average total: 177
16:25.50 330    280 229 179 128 80  54  51  71  58  max: 330  average 10: 146  average total: 177
16:25.50 60 56  201 151 100 51  52  61  51  58  max: 201  average 10: 84  average total: 177
16:25.50 57 52  782 731 682 631 586 536 486 436 max: 782  average 10: 497  average total: 177
16:25.51 386    336 286 235 186 137 86  60  46  140 max: 386  average 10: 189  average total: 177
16:25.51 89 51  48  58  315 266 215 165 116 66  max: 315  average 10: 138  average total: 177
16:25.52 54 52  54  57  256 254 205 154 105 55  max: 256  average 10: 124  average total: 177
16:25.52 306    258 207 157 107 57  53  62  160 111 max: 306  average 10: 147  average total: 177
16:25.53 78 57  300 354 304 254 205 154 104 54  max: 354  average 10: 186  average total: 177
16:25.53 51 49  52  51  49  54  52  50  129 78  max: 129  average 10: 61  average total: 177 10KB/s(in)
16:25.54 50 50  50  50  48  62  59  47  135 84  max: 135  average 10: 63  average total: 177
16:25.54 48 131 81  54  57  264 213 163 114 129 max: 264  average 10: 125  average total: 177
16:25.55 79 252 203 154 103 58  48  118 68  49  max: 252  average 10: 113  average total: 177
16:25.55 45 51  51  47  48  62  54  124 74  54  max: 124  average 10: 61  average total: 177
16:25.56 63 61  280 229 179 135 84  58  48  57  max: 280  average 10: 119  average total: 177
16:25.56 52 129 80  60  60  63  63  270 219 171 max: 270  average 10: 116  average total: 176
16:25.57 120    70  51  82  49  57  374 323 272 224 max: 374  average 10: 162  average total: 176
16:25.57 174    124 165 168 159 272 222 237 186 137 max: 272  average 10: 184  average total: 176
16:25.58 88 67  61  66  77  56  144 94  154 373 max: 373  average 10: 118  average total: 176
16:25.59 323    274 224 174 124 73  63  50  67  153 max: 323  average 10: 152  average total: 176
16:25.59 103    149 99  50  67  59  53  63  61  56  max: 149  average 10: 76  average total: 176
16:25.59 126    76  60  73  63  144 95  92  75  370 max: 370  average 10: 117  average total: 176
16:26.0 318 268 220 169 119 69  47  71  69  58  max: 318  average 10: 140  average total: 176
16:26.0 52  54  159 168 117 74  60  408 358 398 max: 408  average 10: 184  average total: 176
16:26.1 350 300 249 200 148 100 429 922 871 822 max: 922  average 10: 439  average total: 176
16:26.2 770 721 671 621 570 522 470 420 370 322 max: 770  average 10: 545  average total: 177
16:26.2 812 762 714 663 614 564 512 462 414 364 max: 812  average 10: 588  average total: 177
16:26.3 505 457 468 418 426 378 381 331 344 295 max: 505  average 10: 400  average total: 178
16:26.3 303 254 374 324 343 293 392 341 432 382 max: 432  average 10: 343  average total: 178
16:26.4 400 351 380 329 331 283 302 250 968 919 max: 968  average 10: 451  average total: 178 9.2KB/s(in)
16:26.5 926 876 878 826 836 786 809 759 779 729 max: 926  average 10: 820  average total: 179
16:26.5 748 698 717 667 679 629 881 830 916 865 max: 916  average 10: 763  average total: 179
16:26.6 889 840 1044    994 944 893 898 846 875 824 max: 1044  average 10: 904  average total: 180
16:26.6 775 783 733 682 686 636 708 659 607 818 max: 818  average 10: 708  average total: 181
16:26.7 769 718 669 620 569 519 468 419 369 319 max: 769  average 10: 543  average total: 181
16:26.7 268 218 170 119 369 318 344 294 243 195 max: 369  average 10: 253  average total: 181
16:26.7 156 152 141 92  62  48  50  46  72  71  max: 156  average 10: 89  average total: 181
16:26.7 58  51  48  52  59  52  64  57  57  590 max: 590  average 10: 108  average total: 181
16:26.8 540 490 442 391 342 290 241 191 142 92  max: 540  average 10: 316  average total: 181
16:26.8 57  132 123 71  56  77  135 86  137 85  max: 137  average 10: 95  average total: 181
16:26.9 60  170 120 156 157 105 70  59  53  53  max: 170  average 10: 100  average total: 181
16:26.9 157 159 152 103 142 93  60  139 139 295 max: 295  average 10: 143  average total: 181
16:26.10 245    195 147 97  59  61  139 89  128 77  max: 245  average 10: 123  average total: 181
16:26.10 136    87  68  70  54  312 262 218 167 118 max: 312  average 10: 149  average total: 181
16:26.11 184    133 84  64  69  73  160 108 59  50  max: 184  average 10: 98  average total: 181
16:26.11 49 49  56  52  54  55  50  58  71  57  max: 71  average 10: 55  average total: 181
16:26.12 52 46  165 117 72  70  63  65  69  646 max: 646  average 10: 136  average total: 181
16:26.13 597    546 497 447 396 350 299 250 199 149 max: 597  average 10: 373  average total: 181
16:26.13 101    56  49  49  50  52  51  52  54  55  max: 101  average 10: 56  average total: 181
16:26.13 50 58  50  47  132 122 72  52  60  49  max: 132  average 10: 69  average total: 181
16:26.14 53 128 79  53  116 258 209 157 108 59  max: 258  average 10: 122  average total: 181
16:26.14 135    86  53  52  48  47  51  47  46  48  max: 135  average 10: 61  average total: 180 10.8KB/s(in)
16:26.15 47 118 69  76  80  51  47  51  50  45  max: 118  average 10: 63  average total: 180
16:26.15 46 139 88  139 287 236 185 137 86  53  max: 287  average 10: 139  average total: 180
16:26.16 126    75  61  57  120 70  48  124 73  61  max: 126  average 10: 81  average total: 180
16:26.16 46 49  53  61  51  130 287 236 188 139 max: 287  average 10: 124  average total: 180
16:26.17 88 116 67  86  60  173 122 72  46  67  max: 173  average 10: 89  average total: 180
16:26.17 154    389 338 289 240 189 140 89  49  96  max: 389  average 10: 197  average total: 180
16:26.18 73 58  87  75  83  126 114 123 133 371 max: 371  average 10: 124  average total: 180
